latitude,longitude,Depth,Temperature,pH
25.09,-114.73,3735.0,18.066,8.0329
25.09,-114.73,3735.0,18.082,8.0287
25.09,-114.73,3707.0,1.661,7.7213
25.09,-114.73,3707.0,1.854,7.6705
25.09,-114.73,3707.0,2.249,7.6723
25.09,-114.73,3707.0,3.072,7.6019
25.09,-114.73,3707.0,5.337,7.5373
25.09,-114.73,3707.0,7.707,7.5306
25.09,-114.73,3707.0,9.509,7.5762
25.09,-114.73,3707.0,11.183,7.5598
25.09,-114.73,3707.0,11.689,7.5616
25.09,-114.73,3707.0,12.054,7.5827
25.09,-114.73,3707.0,11.988,7.617
25.09,-114.73,3707.0,12.135,7.6919
24.92,-115.05,3927.0,12.599,7.7675
24.92,-115.05,3927.0,13.891,7.73202
24.92,-115.05,3927.0,14.531,7.9896
24.92,-115.05,3927.0,16.344,8.0309
24.92,-115.05,3927.0,17.334,8.041220000000001
24.92,-115.05,3927.0,17.329,8.0562
24.92,-115.05,3927.0,17.419,8.044
24.92,-115.05,3927.0,17.579,8.0356
24.92,-115.05,3927.0,17.773,8.0339
24.92,-115.05,3927.0,17.774,8.0364
24.92,-115.05,3927.0,17.778,8.0378
24.92,-115.05,3927.0,17.783,8.0367
24.92,-115.05,3927.0,1.654,7.641
24.92,-115.05,3927.0,1.837,7.7104
24.92,-115.05,3927.0,2.214,7.6727
24.92,-115.05,3927.0,3.066,7.615
24.92,-115.05,3927.0,5.262,7.5375
24.92,-115.05,3927.0,7.456,7.4365
24.92,-115.05,3927.0,9.476,7.5497
24.92,-115.05,3927.0,10.837,7.5743
24.92,-115.05,3927.0,11.206,7.6025
24.92,-115.05,3927.0,11.52,7.6118
24.92,-115.05,3927.0,12.227,7.6278
24.92,-115.05,3927.0,12.28,7.6634
47.1114,-126.0506,2292.0,1.759,7.62286
47.1114,-126.0506,2292.0,1.759,7.6856
47.1114,-126.0506,2292.0,1.759,7.6674
47.1114,-126.0506,2292.0,1.9,7.6492
47.1114,-126.0506,2292.0,2.675,7.5769
47.1114,-126.0506,2292.0,3.771,7.5352
47.1114,-126.0506,2292.0,4.351,7.5158
47.1114,-126.0506,2292.0,5.233,7.5424
47.1114,-126.0506,2292.0,5.772,7.5466
47.1114,-126.0506,2292.0,6.267,7.6068
47.1114,-126.0506,2292.0,7.074,7.6759
47.1114,-126.0506,2292.0,7.843,7.7134
47.1114,-126.0506,2292.0,7.998,7.7529
47.1114,-126.0506,2292.0,8.147,7.844
47.1114,-126.0506,2292.0,8.126,7.9846
47.1114,-126.0506,2292.0,8.679,8.0107
47.1114,-126.0506,2292.0,9.14,8.0197
47.1114,-126.0506,2292.0,9.82,8.0807
47.1114,-126.0506,2292.0,11.722,8.016480000000001
47.1114,-126.0506,2292.0,14.021,8.1141
47.1114,-126.0506,2292.0,16.336,8.0973
47.1114,-126.0506,2292.0,16.671,8.1023
47.1114,-126.0506,2292.0,16.677,8.1111
47.1114,-126.0506,2292.0,16.677,8.092500000000001
47.541,-125.6785,1446.0,2.623,7.6007
47.541,-125.6785,1446.0,2.622,7.55232
47.541,-125.6785,1446.0,3.811,7.5338
47.541,-125.6785,1446.0,4.195,7.548
47.541,-125.6785,1446.0,4.483,7.5256
47.541,-125.6785,1446.0,5.22,7.5535
47.541,-125.6785,1446.0,5.714,7.5856
47.541,-125.6785,1446.0,6.458,7.6436
47.541,-125.6785,1446.0,7.446,7.7158
47.541,-125.6785,1446.0,7.889,7.723
47.541,-125.6785,1446.0,8.312,7.7424
47.541,-125.6785,1446.0,8.082,7.8762
47.541,-125.6785,1446.0,8.77,7.9464
47.541,-125.6785,1446.0,8.954,7.87456
47.541,-125.6785,1446.0,9.222,8.0213
47.541,-125.6785,1446.0,9.621,8.020800000000001
47.541,-125.6785,1446.0,9.633,8.0759
47.541,-125.6785,1446.0,9.862,8.0984
47.541,-125.6785,1446.0,14.204,8.1421
47.541,-125.6785,1446.0,16.339,8.1264
47.541,-125.6785,1446.0,16.628,8.1164
47.541,-125.6785,1446.0,16.768,8.08356
47.541,-125.6785,1446.0,16.759,8.107
47.795,-125.4692,878.0,4.171,7.5447
47.795,-125.4692,878.0,4.168,7.5404800000000005
47.795,-125.4692,878.0,4.296,7.5405
47.795,-125.4692,878.0,4.581,7.5441
47.795,-125.4692,878.0,4.838,7.5515
47.795,-125.4692,878.0,5.25,7.5216
47.795,-125.4692,878.0,5.692,7.575
47.795,-125.4692,878.0,6.221,7.5946
47.795,-125.4692,878.0,7.162,7.6796
47.795,-125.4692,878.0,7.699,7.7493
47.795,-125.4692,878.0,8.022,7.7388
47.795,-125.4692,878.0,8.372,7.8338
47.795,-125.4692,878.0,9.086,7.823980000000001
47.795,-125.4692,878.0,9.449,7.86716
47.795,-125.4692,878.0,9.505,7.90642
47.795,-125.4692,878.0,10.136,8.1046
47.795,-125.4692,878.0,12.114,8.1394
47.795,-125.4692,878.0,13.357,8.1167
47.795,-125.4692,878.0,15.705,8.06134
47.795,-125.4692,878.0,16.072,8.1121
47.795,-125.4692,878.0,16.146,8.05462
47.9848,-125.3083,263.0,6.554,7.6222
47.9848,-125.3083,263.0,6.54,7.608020000000001
47.9848,-125.3083,263.0,6.71,7.608020000000001
47.9848,-125.3083,263.0,7.005,7.6825
47.9848,-125.3083,263.0,7.471,7.7201
47.9848,-125.3083,263.0,7.631,7.7616
47.9848,-125.3083,263.0,7.603,7.8902
47.9848,-125.3083,263.0,7.699,7.9733
47.9848,-125.3083,263.0,7.798,7.9978
47.9848,-125.3083,263.0,8.455,7.736
47.9848,-125.3083,263.0,8.458,8.0222
47.9848,-125.3083,263.0,9.275,8.0408
47.9848,-125.3083,263.0,10.886,8.095
47.9848,-125.3083,263.0,11.127,8.0919
47.9848,-125.3083,263.0,12.197,8.1137
47.9848,-125.3083,263.0,14.554,8.1492
47.9848,-125.3083,263.0,14.67,8.059520000000001
47.9848,-125.3083,263.0,14.665,8.059520000000001
48.0795,-125.2286,141.0,6.966,7.6773
48.0795,-125.2286,141.0,6.967,7.64888
48.0795,-125.2286,141.0,6.958,7.6633
48.0795,-125.2286,141.0,7.196,7.6607
48.0795,-125.2286,141.0,7.222,7.6735
48.0795,-125.2286,141.0,7.32,7.7337
48.0795,-125.2286,141.0,7.587,7.7888
48.0795,-125.2286,141.0,7.683,7.8936
48.0795,-125.2286,141.0,7.785,7.7614
48.0795,-125.2286,141.0,8.086,7.8984
48.0795,-125.2286,141.0,8.091,7.74042
48.0795,-125.2286,141.0,8.587,7.9679
48.0795,-125.2286,141.0,8.957,7.9583
48.0795,-125.2286,141.0,9.898,8.0102
48.0795,-125.2286,141.0,10.766,8.0507
48.0795,-125.2286,141.0,11.404,8.0652
48.0795,-125.2286,141.0,11.654,8.01436
48.0795,-125.2286,141.0,11.604,8.0974
48.3776,-124.9742,121.0,6.663,7.5845
48.3776,-124.9742,121.0,6.663,7.59624
48.3776,-124.9742,121.0,6.741,7.5889
48.3776,-124.9742,121.0,6.836,7.5798
48.3776,-124.9742,121.0,7.094,7.6194
48.3776,-124.9742,121.0,7.244,7.6086
48.3776,-124.9742,121.0,7.478,7.6181
48.3776,-124.9742,121.0,8.406,7.65826
48.3776,-124.9742,121.0,8.388,7.6622
48.3776,-124.9742,121.0,9.215,7.7422
48.3776,-124.9742,121.0,9.45,7.7602
48.3776,-124.9742,121.0,9.516,7.7756
48.3776,-124.9742,121.0,10.215,7.773
48.3776,-124.9742,121.0,10.843,7.8034
48.3776,-124.9742,121.0,10.988,7.8333
48.3776,-124.9742,121.0,10.974,7.78476
47.9601,-124.9608,105.0,7.476,7.605459999999999
47.9601,-124.9608,105.0,7.48,7.7007
47.9601,-124.9608,105.0,12.47,7.9552
47.34,-124.7398,133.0,6.937,7.585380000000001
47.34,-124.7398,133.0,6.939,7.6054
47.34,-124.7398,133.0,12.28,8.00162
47.34,-124.7398,133.0,12.336,8.1157
47.1126,-125.1901,1637.0,2.304,7.569540000000001
47.1126,-125.1901,1637.0,2.308,7.5943
47.1126,-125.1901,1637.0,2.533,7.6023
47.1126,-125.1901,1637.0,3.671,7.5625
47.1126,-125.1901,1637.0,4.331,7.5373
47.1126,-125.1901,1637.0,5.563,7.5436
47.1126,-125.1901,1637.0,5.942,7.5609
47.1126,-125.1901,1637.0,6.371,7.5899
47.1126,-125.1901,1637.0,6.888,7.6131
47.1126,-125.1901,1637.0,7.416,7.6745
47.1126,-125.1901,1637.0,7.943,7.7236
47.1126,-125.1901,1637.0,8.133,7.7814
47.1126,-125.1901,1637.0,8.487,7.79072
47.1126,-125.1901,1637.0,8.512,8.0282
47.1126,-125.1901,1637.0,9.131,8.0465
47.1126,-125.1901,1637.0,9.648,8.0408
47.1126,-125.1901,1637.0,10.368,8.0488
47.1126,-125.1901,1637.0,11.451,8.0323
47.1126,-125.1901,1637.0,12.363,8.099
47.1126,-125.1901,1637.0,14.684,8.0892
47.1126,-125.1901,1637.0,15.848,8.1129
47.1126,-125.1901,1637.0,16.011,8.086200000000002
47.1126,-125.1901,1637.0,15.994,8.1132
47.1126,-124.9953,690.0,4.888,7.5129
47.1126,-124.9953,690.0,4.882,7.53828
47.1126,-124.9953,690.0,5.422,7.5686
47.1126,-124.9953,690.0,5.935,7.5926
47.1126,-124.9953,690.0,6.362,7.6237
47.1126,-124.9953,690.0,6.837,7.6251
47.1126,-124.9953,690.0,7.195,7.6908
47.1126,-124.9953,690.0,7.287,7.6307
47.1126,-124.9953,690.0,7.659,7.7632
47.1126,-124.9953,690.0,7.686,7.8144
47.1126,-124.9953,690.0,7.754,7.9736
47.1126,-124.9953,690.0,8.171,8.0045
47.1126,-124.9953,690.0,8.717,7.78722
47.1126,-124.9953,690.0,8.691,8.036
47.1126,-124.9953,690.0,9.68,8.0421
47.1126,-124.9953,690.0,11.343,8.0924
47.1126,-124.9953,690.0,13.047,8.0638
47.1126,-124.9953,690.0,14.805,8.1125
47.1126,-124.9953,690.0,15.036,8.1814
47.1126,-124.9953,690.0,15.012,8.0997
47.1125,-124.8122,133.0,7.012,7.59426
47.1125,-124.8122,133.0,7.013,7.5442
47.1125,-124.8122,133.0,7.232,7.5471
47.1125,-124.8122,133.0,7.53,7.6928
47.1125,-124.8122,133.0,7.653,7.7756
47.1125,-124.8122,133.0,7.732,7.8585
47.1125,-124.8122,133.0,7.929,7.8182
47.1125,-124.8122,133.0,8.09,7.7724
47.1125,-124.8122,133.0,8.09,7.759400000000001
47.1125,-124.8122,133.0,8.418,7.7498
47.1125,-124.8122,133.0,9.219,7.8209
47.1125,-124.8122,133.0,9.573,7.8094
47.1125,-124.8122,133.0,10.248,7.8303
47.1125,-124.8122,133.0,12.236,8.02626
47.1125,-124.8122,133.0,12.732,8.02836
47.1123,-124.737,116.0,7.107,7.4589
47.1123,-124.737,116.0,7.104,7.580119999999999
47.1123,-124.737,116.0,7.476,7.6297
47.1123,-124.737,116.0,7.79,7.7523
47.1123,-124.737,116.0,7.71,7.7613
47.1123,-124.737,116.0,8.096,7.7166
47.1123,-124.737,116.0,8.076,7.672999999999999
47.1123,-124.737,116.0,8.637,7.726
47.1123,-124.737,116.0,9.365,7.7503
47.1123,-124.737,116.0,10.296,7.8555
47.1123,-124.737,116.0,10.966,7.9049
47.1123,-124.737,116.0,12.458,8.1639
47.1123,-124.737,116.0,12.736,8.038
47.1125,-124.6371,90.0,7.185,7.4529
47.1125,-124.6371,90.0,7.185,7.511179999999999
47.1125,-124.6371,90.0,7.185,7.4329
47.1125,-124.6371,90.0,7.228,7.4735
47.1125,-124.6371,90.0,7.457,7.6148
47.1125,-124.6371,90.0,7.838,7.7182
47.1125,-124.6371,90.0,7.943,7.60436
47.1125,-124.6371,90.0,7.942,7.60436
47.1125,-124.6371,90.0,8.274,7.6477
47.1125,-124.6371,90.0,9.071,7.7168
47.1125,-124.6371,90.0,9.514,7.7525
47.1125,-124.6371,90.0,10.132,7.8273
47.1125,-124.6371,90.0,11.69,8.02774
47.1125,-124.6371,90.0,11.744,8.0627
47.1126,-124.3506,45.0,7.426,7.6708
47.1126,-124.3506,45.0,7.424,7.6122
47.1126,-124.3506,45.0,7.429,7.5924
47.1126,-124.3506,45.0,7.484,7.642
47.1126,-124.3506,45.0,7.486,7.6708
47.1126,-124.3506,45.0,7.622,7.7134
47.1126,-124.3506,45.0,7.932,7.794
47.1126,-124.3506,45.0,9.161,7.7711
47.1126,-124.3506,45.0,11.926,8.0041
47.1126,-124.3506,45.0,12.912,8.0153
47.1126,-124.3506,45.0,13.228,8.045679999999999
47.1126,-124.3506,45.0,13.085,8.045679999999999
46.1252,-124.0933,46.0,7.46,7.5991599999999995
46.1252,-124.0933,46.0,7.462,7.5509
46.1252,-124.0933,46.0,7.476,7.5317
46.1252,-124.0933,46.0,7.596,7.59916
46.1252,-124.0933,46.0,7.707,7.6532
46.1252,-124.0933,46.0,7.784,7.6030999999999995
46.1252,-124.0933,46.0,8.186,7.6705
46.1252,-124.0933,46.0,8.844,7.7152
46.1252,-124.0933,46.0,13.211,8.05958
46.1252,-124.0933,46.0,12.65,7.9145
46.1307,-124.2579,93.0,7.067,7.6116399999999995
46.1307,-124.2579,93.0,7.067,7.5666
46.1307,-124.2579,93.0,7.077,7.5905
46.1307,-124.2579,93.0,7.087,7.6116399999999995
46.1307,-124.2579,93.0,7.202,7.6272
46.1307,-124.2579,93.0,7.331,7.6389
46.1307,-124.2579,93.0,7.481,7.635
46.1307,-124.2579,93.0,7.568,7.6383
46.1307,-124.2579,93.0,7.823,7.6289
46.1307,-124.2579,93.0,9.114,7.7353
46.1307,-124.2579,93.0,10.626,7.8764
46.1307,-124.2579,93.0,13.276,8.0232
46.1307,-124.2579,93.0,13.002,8.0588
46.125,-124.5938,152.0,6.791,7.5574
46.125,-124.5938,152.0,6.791,7.563840000000001
46.125,-124.5938,152.0,6.834,7.5467
46.125,-124.5938,152.0,6.91,7.5492
46.125,-124.5938,152.0,7.354,7.6014
46.125,-124.5938,152.0,7.758,7.7595
46.125,-124.5938,152.0,8.074,7.8651
46.125,-124.5938,152.0,8.514,7.9009
46.125,-124.5938,152.0,8.696,7.9637
46.125,-124.5938,152.0,8.715,7.9872
46.125,-124.5938,152.0,9.176,8.0282
46.125,-124.5938,152.0,9.976,8.037
46.125,-124.5938,152.0,9.844,7.940639999999999
46.125,-124.5938,152.0,11.061,8.0365
46.125,-124.5938,152.0,14.085,8.1376
46.125,-124.5938,152.0,13.996,8.041120000000001
46.1251,-124.7309,522.0,5.359,7.5523
46.1251,-124.7309,522.0,5.362,7.549519999999999
46.1251,-124.7309,522.0,6.078,7.569
46.1251,-124.7309,522.0,6.596,7.5928
46.1251,-124.7309,522.0,6.898,7.5985
46.1251,-124.7309,522.0,7.331,7.6569
46.1251,-124.7309,522.0,7.715,7.7269
46.1251,-124.7309,522.0,8.078,7.7498
46.1251,-124.7309,522.0,8.408,7.8409
46.1251,-124.7309,522.0,8.797,7.9783
46.1251,-124.7309,522.0,8.731,8.0119
46.1251,-124.7309,522.0,9.499,7.890639999999999
46.1251,-124.7309,522.0,9.496,8.0274
46.1251,-124.7309,522.0,10.295,8.064
46.1251,-124.7309,522.0,13.438,8.0987
46.1251,-124.7309,522.0,14.702,8.0979
46.1251,-124.7309,522.0,15.237,8.1339
46.1251,-124.7309,522.0,16.08,8.1914
46.1251,-124.7309,522.0,16.041,8.07834
46.125,-124.8543,1070.0,3.46,7.541600000000001
46.125,-124.8543,1070.0,3.463,7.5607
46.125,-124.8543,1070.0,4.203,7.5396
46.125,-124.8543,1070.0,5.511,7.5562
46.125,-124.8543,1070.0,5.907,7.5676
46.125,-124.8543,1070.0,6.441,7.635
46.125,-124.8543,1070.0,7.128,7.6756
46.125,-124.8543,1070.0,7.729,7.6911
46.125,-124.8543,1070.0,8.044,7.7391
46.125,-124.8543,1070.0,8.491,7.8237
46.125,-124.8543,1070.0,8.746,7.9273
46.125,-124.8543,1070.0,8.811,8.0206
46.125,-124.8543,1070.0,9.211,8.0275
46.125,-124.8543,1070.0,9.61,8.055
46.125,-124.8543,1070.0,11.221,8.0897
46.125,-124.8543,1070.0,11.204,8.01542
46.125,-124.8543,1070.0,14.187,8.0875
46.125,-124.8543,1070.0,15.873,8.0923
46.125,-124.8543,1070.0,17.594,8.1031
46.125,-124.8543,1070.0,18.094,8.1118
46.125,-124.8543,1070.0,18.164,8.06686
46.125,-125.2975,1402.0,2.769,7.56524
46.125,-125.2975,1402.0,2.768,7.5806
46.125,-125.2975,1402.0,3.675,7.5391
46.125,-125.2975,1402.0,4.294,7.5339
46.125,-125.2975,1402.0,5.201,7.5427
46.125,-125.2975,1402.0,5.726,7.572
46.125,-125.2975,1402.0,6.369,7.6106
46.125,-125.2975,1402.0,7.277,7.6964
46.125,-125.2975,1402.0,7.883,7.708
46.125,-125.2975,1402.0,8.46,7.8444
46.125,-125.2975,1402.0,8.721,7.9552
46.125,-125.2975,1402.0,9.383,8.0263
46.125,-125.2975,1402.0,9.856,8.0562
46.125,-125.2975,1402.0,10.185,8.0968
46.125,-125.2975,1402.0,10.731,8.04016
46.125,-125.2975,1402.0,12.918,8.1054
46.125,-125.2975,1402.0,15.637,8.0977
46.125,-125.2975,1402.0,17.492,8.0919
46.125,-125.2975,1402.0,17.634,8.0826
46.125,-125.2975,1402.0,17.623,8.06952
46.125,-125.2975,1402.0,17.741,8.0848
46.1251,-125.7317,2550.0,1.737,7.661199999999999
46.1251,-125.7317,2550.0,1.737,7.6777
46.1251,-125.7317,2550.0,1.8,7.6928
46.1251,-125.7317,2550.0,1.947,7.6579
46.1251,-125.7317,2550.0,2.631,7.5984
46.1251,-125.7317,2550.0,3.681,7.5585
46.1251,-125.7317,2550.0,4.362,7.5314
46.1251,-125.7317,2550.0,5.208,7.5515
46.1251,-125.7317,2550.0,5.616,7.5764
46.1251,-125.7317,2550.0,6.348,7.6432
46.1251,-125.7317,2550.0,7.337,7.7122
46.1251,-125.7317,2550.0,7.821,7.7379
46.1251,-125.7317,2550.0,8.125,7.7892
46.1251,-125.7317,2550.0,8.483,7.8733
46.1251,-125.7317,2550.0,8.788,7.9768
46.1251,-125.7317,2550.0,9.754,8.0358
46.1251,-125.7317,2550.0,10.151,8.0641
46.1251,-125.7317,2550.0,11.664,8.1078
46.1251,-125.7317,2550.0,13.552,8.1003
46.1251,-125.7317,2550.0,16.317,8.091
46.1251,-125.7317,2550.0,17.376,8.0894
46.1251,-125.7317,2550.0,17.403,8.09
46.1251,-125.7317,2550.0,17.469,8.08128
46.1251,-125.7317,2550.0,17.486,8.0958
44.9998,-124.9752,906.0,4.001,7.5387
44.9998,-124.9752,906.0,4.002,7.53772
44.9998,-124.9752,906.0,4.017,7.5387
44.9998,-124.9752,906.0,4.439,7.533
44.9998,-124.9752,906.0,4.81,7.5281
44.9998,-124.9752,906.0,5.421,7.5501
44.9998,-124.9752,906.0,5.897,7.567
44.9998,-124.9752,906.0,6.457,7.6076
44.9998,-124.9752,906.0,7.3,7.7063
44.9998,-124.9752,906.0,7.849,7.7148
44.9998,-124.9752,906.0,8.091,7.7614
44.9998,-124.9752,906.0,8.462,7.8408
44.9998,-124.9752,906.0,8.8,7.9545
44.9998,-124.9752,906.0,9.245,7.90798
44.9998,-124.9752,906.0,9.665,8.026
44.9998,-124.9752,906.0,10.043,8.0634
44.9998,-124.9752,906.0,10.969,8.0825
44.9998,-124.9752,906.0,10.964,8.011039999999998
44.9998,-124.9752,906.0,12.714,8.0915
44.9998,-124.9752,906.0,14.958,8.0892
44.9998,-124.9752,906.0,17.847,8.1148
44.9998,-124.9752,906.0,17.972,8.0721
44.9998,-124.9752,906.0,18.018,8.1263
45.0,-124.6987,466.0,5.826,7.5654
45.0,-124.6987,466.0,5.823,7.581620000000001
45.0,-124.6987,466.0,6.113,7.5667
45.0,-124.6987,466.0,6.513,7.5869
45.0,-124.6987,466.0,7.202,7.6581
45.0,-124.6987,466.0,7.746,7.7221
45.0,-124.6987,466.0,7.92,7.7466
45.0,-124.6987,466.0,8.282,7.73078
45.0,-124.6987,466.0,8.668,7.9239
45.0,-124.6987,466.0,8.954,8.0023
45.0,-124.6987,466.0,9.198,8.0241
45.0,-124.6987,466.0,9.857,8.0546
45.0,-124.6987,466.0,10.955,7.96122
45.0,-124.6987,466.0,10.757,8.0978
45.0,-124.6987,466.0,13.027,8.0959
45.0,-124.6987,466.0,14.346,8.0941
45.0,-124.6987,466.0,15.793,8.1035
45.0,-124.6987,466.0,16.966,8.07282
45.0,-124.6987,466.0,17.301,8.1656
45.0001,-124.3313,179.0,7.258,7.64794
45.0001,-124.3313,179.0,7.258,7.6043
45.0001,-124.3313,179.0,7.26,7.606
45.0001,-124.3313,179.0,7.269,7.6114
45.0001,-124.3313,179.0,7.326,7.637
45.0001,-124.3313,179.0,7.78,7.7045
45.0001,-124.3313,179.0,7.991,7.7345
45.0001,-124.3313,179.0,7.732,7.781
45.0001,-124.3313,179.0,7.818,7.9229
45.0001,-124.3313,179.0,8.057,7.967
45.0001,-124.3313,179.0,8.402,7.9964
45.0001,-124.3313,179.0,9.238,8.0281
45.0001,-124.3313,179.0,10.332,8.042
45.0001,-124.3313,179.0,10.281,7.90098
45.0001,-124.3313,179.0,15.236,8.10264
45.0001,-124.3313,179.0,15.218,8.15
45.0,-124.1337,90.0,7.272,7.5512
45.0,-124.1337,90.0,7.271,7.575120000000001
45.0,-124.1337,90.0,7.271,7.5479
45.0,-124.1337,90.0,7.271,7.5433
45.0,-124.1337,90.0,7.353,7.5867
45.0,-124.1337,90.0,7.453,7.6465
45.0,-124.1337,90.0,7.716,7.6763
45.0,-124.1337,90.0,7.684,7.6773
45.0,-124.1337,90.0,7.752,7.6769
45.0,-124.1337,90.0,7.751,7.673019999999999
45.0,-124.1337,90.0,7.759,7.6881
45.0,-124.1337,90.0,8.083,7.7343
45.0,-124.1337,90.0,9.127,7.8039
45.0,-124.1337,90.0,11.016,8.1663
45.0,-124.1337,90.0,11.77,8.00904
45.0,-124.0498,38.0,7.843,7.6832
45.0,-124.0498,38.0,7.857,7.6548
45.0,-124.0498,38.0,8.788,7.8207
45.0,-124.0498,38.0,8.037,7.6548
45.0,-124.0498,38.0,8.375,7.7995
45.0,-124.0498,38.0,8.458,7.825
45.0,-124.0498,38.0,10.02,7.923959999999999
45.0,-124.0498,38.0,10.147,8.1569
44.633,-124.1226,43.0,7.773,7.6043
44.633,-124.1226,43.0,7.939,7.6037
44.633,-124.1226,43.0,8.168,7.6607
44.633,-124.1226,43.0,8.477,7.7971
44.633,-124.1226,43.0,8.732,7.8189
44.633,-124.1226,43.0,9.045,7.8858
44.633,-124.1226,43.0,9.255,7.9818
44.633,-124.1226,43.0,9.346,8.0036
44.633,-124.1226,43.0,9.339,7.93074
44.6458,-124.2891,79.0,7.297,7.55514
44.6458,-124.2891,79.0,7.298,7.5222
44.6458,-124.2891,79.0,7.298,7.5203
44.6458,-124.2891,79.0,7.306,7.5266
44.6458,-124.2891,79.0,7.527,7.6025
44.6458,-124.2891,79.0,7.71,7.6041
44.6458,-124.2891,79.0,8.149,7.625
44.6458,-124.2891,79.0,7.983,7.6771
44.6458,-124.2891,79.0,7.858,7.7174
44.6458,-124.2891,79.0,8.438,7.7606
44.6458,-124.2891,79.0,12.224,8.3303
44.6458,-124.2891,79.0,12.171,8.090639999999999
44.633,-124.4,70.0,7.506,7.5898
44.633,-124.4,70.0,7.508,7.64308
44.633,-124.4,70.0,7.518,7.5982
44.633,-124.4,70.0,7.663,7.6375
44.633,-124.4,70.0,7.719,7.6769
44.633,-124.4,70.0,7.786,7.713
44.633,-124.4,70.0,8.041,7.7666
44.633,-124.4,70.0,8.444,7.7257
44.633,-124.4,70.0,9.781,8.0301
44.633,-124.4,70.0,12.122,8.05678
44.633,-124.4,70.0,12.034,8.03382
44.633,-124.4,70.0,12.625,8.3039
44.6331,-124.5544,156.0,7.347,7.66536
44.6331,-124.5544,156.0,7.346,7.6313
44.6331,-124.5544,156.0,7.345,7.6382
44.6331,-124.5544,156.0,7.35,7.6302
44.6331,-124.5544,156.0,7.497,7.6382
44.6331,-124.5544,156.0,7.592,7.6505
44.6331,-124.5544,156.0,7.764,7.7049
44.6331,-124.5544,156.0,7.803,7.706
44.6331,-124.5544,156.0,7.847,7.733
44.6331,-124.5544,156.0,7.84,7.8027
44.6331,-124.5544,156.0,8.278,7.8003
44.6331,-124.5544,156.0,8.491,7.68914
44.6331,-124.5544,156.0,8.749,7.8031
44.6331,-124.5544,156.0,11.366,8.1047
44.6331,-124.5544,156.0,13.091,8.11596
44.6331,-124.5544,156.0,13.033,8.2334
44.633,-124.8417,413.0,6.06,7.5940400000000015
44.633,-124.8417,413.0,6.05,7.558
44.633,-124.8417,413.0,6.244,7.5671
44.633,-124.8417,413.0,6.588,7.5723
44.633,-124.8417,413.0,6.866,7.596
44.633,-124.8417,413.0,7.046,7.615
44.633,-124.8417,413.0,7.202,7.6094
44.633,-124.8417,413.0,7.431,7.6499
44.633,-124.8417,413.0,7.582,7.6837
44.633,-124.8417,413.0,7.782,7.7208
44.633,-124.8417,413.0,7.811,7.7243
44.633,-124.8417,413.0,7.812,7.7457
44.633,-124.8417,413.0,7.804,7.7639
44.633,-124.8417,413.0,7.858,7.858
44.633,-124.8417,413.0,8.2,7.8481
44.633,-124.8417,413.0,8.588,7.9379
44.633,-124.8417,413.0,9.208,7.9793
44.633,-124.8417,413.0,9.233,7.83314
44.633,-124.8417,413.0,10.608,8.0417
44.633,-124.8417,413.0,14.39,8.07014
44.633,-124.8417,413.0,14.391,8.07014
44.633,-125.1009,751.0,4.582,7.524039999999999
44.633,-125.1009,751.0,4.583,7.5338
44.633,-125.1009,751.0,4.651,7.5226
44.633,-125.1009,751.0,4.756,7.5142
44.633,-125.1009,751.0,4.91,7.5172
44.633,-125.1009,751.0,5.613,7.5381
44.633,-125.1009,751.0,5.959,7.5597
44.633,-125.1009,751.0,6.536,7.603
44.633,-125.1009,751.0,7.004,7.6656
44.633,-125.1009,751.0,7.382,7.7037
44.633,-125.1009,751.0,7.955,7.722
44.633,-125.1009,751.0,8.117,7.7852
44.633,-125.1009,751.0,7.865,7.842
44.633,-125.1009,751.0,7.832,7.8717
44.633,-125.1009,751.0,8.039,7.9346
44.633,-125.1009,751.0,8.272,7.9522
44.633,-125.1009,751.0,9.05,8.0015
44.633,-125.1009,751.0,9.223,7.83502
44.633,-125.1009,751.0,14.833,8.1304
44.633,-125.1009,751.0,14.985,8.1562
44.633,-125.1009,751.0,14.992,8.10628
44.6329,-125.1609,1075.0,3.718,7.5497
44.6329,-125.1609,1075.0,3.706,7.52934
44.6329,-125.1609,1075.0,4.131,7.5278
44.6329,-125.1609,1075.0,4.33,7.5281
44.6329,-125.1609,1075.0,4.577,7.5271
44.6329,-125.1609,1075.0,5.036,7.5662
44.6329,-125.1609,1075.0,5.573,7.5319
44.6329,-125.1609,1075.0,6.008,7.5752
44.6329,-125.1609,1075.0,6.22,7.6333
44.6329,-125.1609,1075.0,6.623,7.6817
44.6329,-125.1609,1075.0,7.142,7.6816
44.6329,-125.1609,1075.0,7.524,7.6855
44.6329,-125.1609,1075.0,8.07,7.7555
44.6329,-125.1609,1075.0,8.251,7.7861
44.6329,-125.1609,1075.0,7.852,7.8532
44.6329,-125.1609,1075.0,8.431,7.9243
44.6329,-125.1609,1075.0,9.513,8.0236
44.6329,-125.1609,1075.0,11.733,8.0977
44.6329,-125.1609,1075.0,11.691,7.9965
44.6329,-125.1609,1075.0,14.972,8.1445
44.6329,-125.1609,1075.0,15.053,8.11062
44.6329,-125.1609,1075.0,15.029,8.1638
44.6333,-125.2775,2153.0,1.851,7.6637
44.6333,-125.2775,2153.0,1.85,7.6489
44.6333,-125.2775,2153.0,1.95,7.6484
44.6333,-125.2775,2153.0,2.65,7.5946
