State,Abbreviation,County,Population,Temperature,Precipitation,Palmer-Z
Minnesota,MN,Lake-of-the-Woods,3871.0,38.9,15.56,-2.28
Minnesota,MN,Le-Sueur,29153.0,45.3,23.72,-0.64
Minnesota,MN,Lincoln,5580.0,43.5,21.35,-0.18
Minnesota,MN,Lyon,25262.0,44.6,22.06,-0.19
Minnesota,MN,McLeod,36714.0,44.8,17.28,-1.67
Minnesota,MN,Mahnomen,5328.0,39.4,19.28,-0.65
Minnesota,MN,Marshall,8861.0,38.5,14.3,-1.37
Minnesota,MN,Martin,19650.0,45.6,24.97,-0.35
Minnesota,MN,Meeker,23496.0,43.6,20.97,-0.82
Minnesota,MN,Mille-Lacs,27280.0,43,22.83,-0.79
Minnesota,MN,Morrison,34246.0,43.1,20.88,-0.8
Minnesota,MN,Mower,40140.0,45.2,24,-0.49
Minnesota,MN,Murray,8060.0,44.3,21.44,-0.6
Minnesota,MN,Nicollet,34441.0,45.5,18.97,-1.32
Minnesota,MN,Nobles,21947.0,44.9,20.64,-0.75
Minnesota,MN,Norman,6377.0,39.8,18.45,-0.36
Minnesota,MN,Olmsted,164020.0,45.3,25.24,-0.28
Minnesota,MN,Otter-Tail,60519.0,41.4,18.41,-1.09
Minnesota,MN,Pennington,13845.0,38.6,14.11,-1.34
Minnesota,MN,Pine,29446.0,42.4,25.34,-0.6
Minnesota,MN,Pipestone,9355.0,44.1,18.02,-1.04
Minnesota,MN,Polk,30731.0,39.4,14.8,-1.19
Minnesota,MN,Pope,11431.0,42.8,18.86,-1.24
Minnesota,MN,Ramsey,536413.0,46.1,23.65,-0.88
Minnesota,MN,Red-Lake,3874.0,38.9,14.23,-1.35
Minnesota,MN,Redwood,15361.0,45,23.64,-0.06
Minnesota,MN,Renville,14525.0,44.8,22.26,-0.47
Minnesota,MN,Rice,67693.0,45.3,26.35,-0.3
Minnesota,MN,Rock,9537.0,45.2,17.83,-1.08
Minnesota,MN,Roseau,15292.0,38,16.33,-1.29
Minnesota,MN,St.-Louis,199532.0,38.7,25.2,-0.36
Minnesota,MN,Scott,154520.0,45.9,23.3,-0.76
Minnesota,MN,Sherburne,100824.0,44.2,22.98,-0.71
Minnesota,MN,Sibley,14955.0,45.4,17.66,-1.64
Minnesota,MN,Stearns,160405.0,43,21.57,-0.66
Minnesota,MN,Steele,37398.0,45.1,26.26,-0.11
Minnesota,MN,Stevens,9637.0,43.2,19.54,-0.91
Minnesota,MN,Swift,9755.0,43.5,19.22,-0.97
Minnesota,MN,Todd,25538.0,42.6,19.51,-0.86
Minnesota,MN,Traverse,3275.0,42.9,19.92,-0.47
Minnesota,MN,Wabasha,21658.0,46.1,26.05,-0.57
Minnesota,MN,Wadena,14307.0,41.9,18.32,-1.24
Minnesota,MN,Waseca,18893.0,45.2,25.9,-0.15
Minnesota,MN,Washington,275912.0,45.7,25.08,-0.68
Minnesota,MN,Watonwan,11075.0,45.3,25.78,-0.2
Minnesota,MN,Wilkin,6350.0,42,18.61,-0.86
Minnesota,MN,Winona,49478.0,46.4,27.43,-0.14
Minnesota,MN,Wright,148003.0,44.5,20.67,-1.08
Minnesota,MN,Yellow-Medicine,9486.0,44.6,22.68,-0.11
Mississippi,MS,Adams,28408.0,68.2,46.9,-0.91
Mississippi,MS,Alcorn,34204.0,61.4,61.28,0.56
Mississippi,MS,Amite,12619.0,68,52.7,-0.94
Mississippi,MS,Attala,17509.0,64.8,54.52,0.03
Mississippi,MS,Benton,7550.0,61.6,62.02,0.42
Mississippi,MS,Bolivar,29370.0,64.5,55.68,0.18
Mississippi,MS,Calhoun,12781.0,63.8,51.89,-0.29
Mississippi,MS,Carroll,9731.0,65.5,52.15,-0.44
Mississippi,MS,Chickasaw,16812.0,64.5,55.92,-0.12
Mississippi,MS,Choctaw,8037.0,64.1,57.27,0.1
Mississippi,MS,Claiborne,8805.0,67.6,48.83,-0.55
Mississippi,MS,Clarke,15271.0,66.9,56.94,0.01
Mississippi,MS,Clay,18380.0,65.1,58.11,0.03
Mississippi,MS,Coahoma,20197.0,64.1,55.93,0.13
Mississippi,MS,Copiah,27719.0,67.5,52.01,-0.51
Mississippi,MS,Covington,18098.0,67.6,52,-0.59
Mississippi,MS,DeSoto,191723.0,63,59.19,0.36
Mississippi,MS,Forrest,78110.0,68.3,59.2,-0.23
Mississippi,MS,Franklin,7642.0,67.7,51.34,-0.84
Mississippi,MS,George,25206.0,68.9,59.41,-0.39
Mississippi,MS,Greene,13552.0,68.1,62.88,0.02
Mississippi,MS,Grenada,21088.0,64.7,52.52,-0.29
Mississippi,MS,Hancock,46094.0,70.1,46.09,-1.14
Mississippi,MS,Harrison,211044.0,69.6,46.38,-1.03
Mississippi,MS,Hinds,217730.0,67.5,52.85,-0.21
Mississippi,MS,Holmes,16121.0,66.5,50.82,-0.46
Mississippi,MS,Humphreys,7333.0,67,48.9,-0.57
Mississippi,MS,Issaquena,1273.0,67,44.96,-0.64
Mississippi,MS,Itawamba,23903.0,64,60.49,0.16
Mississippi,MS,Jackson,144975.0,69.9,54.05,-0.62
Mississippi,MS,Jasper,16167.0,66.6,57.18,-0.04
Mississippi,MS,Jefferson,7087.0,67.7,47.38,-0.83
Mississippi,MS,Jefferson-Davis,11088.0,68,50.32,-0.82
Mississippi,MS,Jones,66569.0,67.3,55.64,-0.2
Mississippi,MS,Kemper,8654.0,65.3,52.58,-0.23
Mississippi,MS,Lafayette,57615.0,63.2,58.66,0.11
Mississippi,MS,Lamar,65783.0,68.5,56.43,-0.52
Mississippi,MS,Lauderdale,70904.0,66.3,54.87,-0.07
Mississippi,MS,Lawrence,11713.0,68.2,49.66,-0.81
Mississippi,MS,Leake,21135.0,65.5,56.49,0.11
Mississippi,MS,Lee,82959.0,64.4,60.85,0.19
Mississippi,MS,Leflore,26570.0,66.5,50.59,-0.51
Mississippi,MS,Lincoln,34717.0,67.5,51.95,-0.75
Mississippi,MS,Lowndes,57603.0,65.4,56.14,-0.09
Mississippi,MS,Madison,111113.0,66.9,53.64,-0.03
Mississippi,MS,Marion,24050.0,68.9,53.62,-0.7
Mississippi,MS,Marshall,34110.0,62.2,61.85,0.42
Mississippi,MS,Monroe,33577.0,64.8,58.08,-0.06
Mississippi,MS,Montgomery,9530.0,64,56.39,0.06
Mississippi,MS,Neshoba,28673.0,65.1,56.16,0.03
Mississippi,MS,Newton,21029.0,66.2,58.8,0.19
Mississippi,MS,Noxubee,9990.0,65.3,52.75,-0.18
Mississippi,MS,Oktibbeha,51427.0,65.2,57.78,0.11
Mississippi,MS,Panola,32661.0,63.5,57.93,0.05
Mississippi,MS,Pearl-River,57261.0,69.2,56.9,-0.61
Mississippi,MS,Perry,11368.0,68.1,62.5,0.01
Mississippi,MS,Pike,39644.0,68.1,52.25,-0.94
Mississippi,MS,Pontotoc,31389.0,63.9,58.35,-0.03
Mississippi,MS,Prentiss,24792.0,62.7,63.44,0.49
Mississippi,MS,Quitman,5701.0,64.1,57.17,0.07
Mississippi,MS,Rankin,158979.0,67.1,52.98,-0.3
Mississippi,MS,Scott,27707.0,66.2,58.15,0.18
Mississippi,MS,Sharkey,3488.0,67,45.73,-0.65
Mississippi,MS,Simpson,25587.0,67.3,50.51,-0.66
Mississippi,MS,Smith,14092.0,66.8,55.22,-0.18
Mississippi,MS,Stone,18669.0,68.8,55.32,-0.58
Mississippi,MS,Sunflower,24811.0,65.6,54.12,-0.13
Mississippi,MS,Tallahatchie,12035.0,65,55.55,-0.12
Mississippi,MS,Tate,28296.0,63,58.6,0.28
Mississippi,MS,Tippah,21431.0,61.7,62.59,0.48
Mississippi,MS,Tishomingo,18619.0,62,61.03,0.38
Mississippi,MS,Tunica,9458.0,63.5,56.26,0.06
Mississippi,MS,Union,28125.0,63.2,60.65,0.19
Mississippi,MS,Walthall,13761.0,68.6,53.25,-0.9
Mississippi,MS,Warren,42649.0,67.6,50.22,-0.24
Mississippi,MS,Washington,42514.0,65.9,49.21,-0.39
Mississippi,MS,Wayne,19681.0,67.1,59.54,0.09
Mississippi,MS,Webster,9993.0,63.9,54.56,-0.04
Mississippi,MS,Wilkinson,8143.0,68.7,49.87,-1.02
Mississippi,MS,Winston,17543.0,64.7,53.54,-0.1
Mississippi,MS,Yalobusha,12364.0,63.9,54.92,-0.18
Mississippi,MS,Yazoo,25948.0,67.3,51.47,-0.26
Missouri,MO,Adair,25165.0,52.9,36.01,-0.22
Missouri,MO,Andrew,18003.0,53.1,32.5,-0.08
Missouri,MO,Atchison,5182.0,52.5,27.35,-0.78
Missouri,MO,Audrain,24434.0,54.8,30.3,-0.78
Missouri,MO,Barry,34926.0,57.8,47.36,0.02
Missouri,MO,Barton,11694.0,57.9,30.18,-0.94
Missouri,MO,Bates,16177.0,57,31.48,-0.54
Missouri,MO,Benton,20224.0,56.5,31.35,-0.65
Missouri,MO,Bollinger,10518.0,57.5,48.92,0.05
Missouri,MO,Boone,187690.0,56.1,31.75,-0.93
Missouri,MO,Buchanan,82911.0,54,33.06,-0.06
Missouri,MO,Butler,42179.0,59.3,45.07,-0.46
Missouri,MO,Caldwell,8933.0,53.6,32.32,-0.42
Missouri,MO,Callaway,44762.0,56.6,33.63,-0.6
Missouri,MO,Camden,43768.0,57.6,36.24,-0.62
Missouri,MO,Cape-Girardeau,82899.0,58,48.19,-0.12
Missouri,MO,Carroll,8423.0,54.4,31.7,-0.53
Missouri,MO,Carter,5268.0,57.9,42.72,-0.39
Missouri,MO,Cass,110394.0,56.4,32.61,-0.56
Missouri,MO,Cedar,14601.0,58.6,30.13,-1.08
Missouri,MO,Chariton,7386.0,54.7,30.47,-0.85
Missouri,MO,Christian,93114.0,56.7,46.65,0.17
Missouri,MO,Clark,6723.0,53,34.42,-0.31
Missouri,MO,Clay,257033.0,55.3,33.27,-0.5
Missouri,MO,Clinton,21328.0,53.8,31.94,-0.54
Missouri,MO,Cole,76969.0,57.5,32.45,-0.79
Missouri,MO,Cooper,16772.0,56.1,32.54,-0.67
Missouri,MO,Crawford,22659.0,55.7,44.76,0.39
Missouri,MO,Dade,7660.0,58.3,36.97,-0.5
Missouri,MO,Dallas,17626.0,56.7,41.19,-0.14
Missouri,MO,Daviess,8435.0,53.3,33.05,-0.31
Missouri,MO,DeKalb,11336.0,53.2,32.19,-0.35
Missouri,MO,Dent,14467.0,55.5,41.38,-0.06
Missouri,MO,Douglas,11975.0,56.9,47.23,0.25
Missouri,MO,Dunklin,27406.0,60.8,47.5,-0.37
Missouri,MO,Franklin,105879.0,56.2,40.04,0.16
Missouri,MO,Gasconade,14768.0,56.1,42.62,0.35
Missouri,MO,Gentry,6253.0,53,32.81,-0.28
Missouri,MO,Greene,303293.0,57.1,44.49,0.1
Missouri,MO,Grundy,9838.0,53,34.31,0
Missouri,MO,Harrison,8199.0,52.7,33.28,-0.34
Missouri,MO,Henry,22438.0,56.8,29.04,-0.81
Missouri,MO,Hickory,8630.0,57.2,33.76,-0.66
Missouri,MO,Holt,4262.0,53.2,29.77,-0.43
Missouri,MO,Howard,10168.0,55.6,31.62,-0.82
Missouri,MO,Howell,40631.0,58.5,44.58,-0.43
Missouri,MO,Iron,9414.0,55.9,46.31,0.16
Missouri,MO,Jackson,716531.0,56,32.04,-0.66
Missouri,MO,Jasper,124075.0,58.7,33.78,-0.83
Missouri,MO,Jefferson,229336.0,57.4,36.78,-0.33
Missouri,MO,Johnson,54368.0,56.2,30.17,-0.91
Missouri,MO,Knox,3776.0,52.9,31.66,-0.58
Missouri,MO,Laclede,36313.0,57,41.71,-0.17
Missouri,MO,Lafayette,32961.0,55.5,30.81,-0.77
Missouri,MO,Lawrence,38683.0,57.6,43.54,-0.06
Missouri,MO,Lewis,9891.0,53.4,28.28,-0.94
Missouri,MO,Lincoln,63155.0,55.3,33.29,-0.25
Missouri,MO,Linn,11820.0,53.4,35.13,0.06
Missouri,MO,Livingston,14402.0,53.7,34.84,0.17
Missouri,MO,McDonald,23588.0,59.3,45.05,-0.07
Missouri,MO,Macon,15049.0,53.6,32.99,-0.51
Missouri,MO,Madison,12753.0,56.6,45.63,-0.04
Missouri,MO,Maries,8431.0,57.3,36.65,-0.51
Missouri,MO,Marion,28438.0,54.2,28.13,-0.94
Missouri,MO,Mercer,3437.0,51.9,33.79,-0.24
Missouri,MO,Miller,25403.0,57.9,35.07,-0.73
Missouri,MO,Mississippi,11688.0,59.6,53.81,0.15
Missouri,MO,Moniteau,15220.0,56.8,30.47,-0.98
Missouri,MO,Monroe,8652.0,54,29.09,-0.74
Missouri,MO,Montgomery,11470.0,55.4,33.47,-0.47
Missouri,MO,Morgan,21785.0,56.6,32.76,-0.73
Missouri,MO,New-Madrid,15695.0,60,49.12,-0.22
Missouri,MO,Newton,60011.0,59.3,38.7,-0.54
Missouri,MO,Nodaway,20670.0,52.4,30.91,-0.39
Missouri,MO,Oregon,8732.0,59,48.9,-0.09
Missouri,MO,Osage,13399.0,57.2,37.13,-0.29
Missouri,MO,Ozark,8940.0,58.1,51.54,0.63
Missouri,MO,Pemiscot,14841.0,61,45.42,-0.5
Missouri,MO,Perry,18858.0,57.1,47.49,0.09
Missouri,MO,Pettis,43353.0,56,33.69,-0.41
Missouri,MO,Phelps,45313.0,56.9,39.53,-0.26
Missouri,MO,Pike,17664.0,54.7,31.51,-0.61
Missouri,MO,Platte,110534.0,55.4,33.26,-0.26
Missouri,MO,Polk,32693.0,57.7,38.79,-0.36
Missouri,MO,Pulaski,53941.0,57.6,38.7,-0.49
Missouri,MO,Putnam,4666.0,51.7,34.12,-0.16
Missouri,MO,Ralls,10420.0,54.5,28.55,-0.96
Missouri,MO,Randolph,24622.0,54.4,33.08,-0.62
Missouri,MO,Ray,23107.0,54.6,31.89,-0.56
Missouri,MO,Reynolds,6006.0,56.2,43.14,-0.29
Missouri,MO,Ripley,10703.0,59,47.83,-0.2
Missouri,MO,St.-Charles,413803.0,56.9,34.23,-0.11
Missouri,MO,St.-Clair,9576.0,57.6,29.32,-0.92
Missouri,MO,Ste.-Genevieve,18644.0,56.9,41.51,-0.12
Missouri,MO,St.-Francois,66969.0,56.4,43.54,0.02
Missouri,MO,St.-Louis,990414.0,57.4,34.79,-0.07
Missouri,MO,Saline,23007.0,55.5,30.87,-0.81
Missouri,MO,Schuyler,4002.0,52.3,35.05,-0.26
Missouri,MO,Scotland,4643.0,52.6,34.05,-0.47
Missouri,MO,Scott,37840.0,59.2,50.18,-0.1
Missouri,MO,Shannon,7193.0,57.5,39.91,-0.75
Missouri,MO,Shelby,5982.0,53.2,28.15,-0.78
Missouri,MO,Stoddard,28377.0,59.2,46.74,-0.3
Missouri,MO,Stone,32136.0,57.6,45.96,0.05
Missouri,MO,Sullivan,5840.0,52.4,35.41,-0.06
Missouri,MO,Taney,56821.0,58.1,49.94,0.51
Missouri,MO,Texas,25336.0,56.9,42.23,-0.31
Missouri,MO,Vernon,19651.0,57.6,27.92,-1.01
Missouri,MO,Warren,37260.0,55.7,35.97,-0.3
Missouri,MO,Washington,23441.0,56.2,47.09,0.55
Missouri,MO,Wayne,10792.0,57.5,43.24,-0.37
Missouri,MO,Webster,40335.0,55.8,45.19,0.18
Missouri,MO,Worth,1955.0,52.3,31.62,-0.45
Missouri,MO,Wright,19156.0,56.2,43.04,-0.09
Missouri,MO,St.-Louis-city,286578.0,0,0,0
Montana,MT,Beaverhead,9719.0,37.4,21.57,-0.44
Montana,MT,Big-Horn,12851.0,44.1,18.74,0.46
Montana,MT,Blaine,6936.0,41.8,13.81,-0.06
Montana,MT,Broadwater,7793.0,42.1,18.31,0.04
Montana,MT,Carbon,11179.0,42.3,19.43,-0.25
Montana,MT,Carter,1382.0,44,15.3,-0.04
Montana,MT,Cascade,84864.0,43.1,18.95,0.24
Montana,MT,Chouteau,5898.0,44.2,13.91,-0.22
Montana,MT,Custer,12032.0,44.9,15.09,-0.07
Montana,MT,Daniels,1628.0,39,12.13,-0.56
Montana,MT,Dawson,8830.0,42.5,15.8,0.47
Montana,MT,Deer-Lodge,9510.0,37.5,24.88,0.03
Montana,MT,Fallon,3011.0,43.1,17.11,0.41
Montana,MT,Fergus,11663.0,43.6,19.67,0.58
Montana,MT,Flathead,111814.0,40.9,28.35,-1.54
Montana,MT,Gallatin,124857.0,38.9,26.69,0.09
Montana,MT,Garfield,1218.0,44.3,15.72,0.43
Montana,MT,Glacier,13681.0,40.5,19.21,-1.53
Montana,MT,Golden-Valley,835.0,43.7,19.63,1.42
Montana,MT,Granite,3502.0,39.4,23.26,-0.65
Montana,MT,Hill,16068.0,41.1,12.36,0.01
Montana,MT,Jefferson,12826.0,40.6,21.46,0.04
Montana,MT,Judith-Basin,2105.0,41.5,21.9,-0.07
Montana,MT,Lake,32853.0,44.1,24.19,-0.55
Montana,MT,Lewis-and-Clark,73832.0,40.9,23.84,0.11
Montana,MT,Liberty,1972.0,41.9,12.18,-0.04
Montana,MT,Lincoln,21525.0,42.9,25.28,-1.4
Montana,MT,McCone,1709.0,42.3,13.38,-0.3
Montana,MT,Madison,9265.0,39.1,27.04,0.45
Montana,MT,Meagher,2013.0,39.6,24.06,0.1
Montana,MT,Mineral,5058.0,42.7,32.18,-0.77
Montana,MT,Missoula,121041.0,41.7,28.28,-0.49
Montana,MT,Musselshell,5197.0,45,17.54,0.97
Montana,MT,Park,17790.0,38.8,29.13,0.26
Montana,MT,Petroleum,524.0,45.5,15.26,0.24
Montana,MT,Phillips,4240.0,42.3,13.22,0.07
Montana,MT,Pondera,6078.0,42.2,14.1,-1.16
Montana,MT,Powder-River,1725.0,45,15.57,-0.07
Montana,MT,Powell,7051.0,39.6,26.58,-0.18
Montana,MT,Prairie,1107.0,43.6,16.12,0.64
Montana,MT,Ravalli,47298.0,40.4,25.79,-0.71
Montana,MT,Richland,11237.0,42.1,13.69,-0.33
Montana,MT,Roosevelt,10572.0,40.9,11.94,-0.58
Montana,MT,Rosebud,8088.0,44.8,16.93,0.5
Montana,MT,Sanders,13442.0,43.2,26.02,-1
Montana,MT,Sheridan,3564.0,39.8,10.77,-0.9
Montana,MT,Silver-Bow,36068.0,38.9,20.97,-0.12
Montana,MT,Stillwater,9177.0,42.7,21.72,0.72
Montana,MT,Sweet-Grass,3715.0,42.1,24.54,1.03
Montana,MT,Teton,6368.0,41.8,17.3,-0.41
Montana,MT,Toole,5082.0,42.6,11.24,-0.47
Montana,MT,Treasure,758.0,45.1,17.1,0.8
Montana,MT,Valley,7513.0,40.5,12.67,-0.04
Montana,MT,Wheatland,2032.0,42.2,21.67,0.8
Montana,MT,Wibaux,919.0,42.6,18.12,0.82
Montana,MT,Yellowstone,169852.0,45.6,17.68,0.87
Nebraska,NE,Adams,30970.0,51.3,18.84,-1.39
Nebraska,NE,Antelope,6293.0,48.5,22.88,-0.56
Nebraska,NE,Arthur,433.0,47.7,22.32,0.64
Nebraska,NE,Banner,660.0,46.8,22.83,1.16
Nebraska,NE,Blaine,453.0,48.3,22.11,-0.08
Nebraska,NE,Boone,5385.0,49.2,24.24,-0.89
Nebraska,NE,Box-Butte,10672.0,46.3,19.86,0.38
Nebraska,NE,Boyd,1741.0,48,20.49,-0.3
Nebraska,NE,Brown,2872.0,47.6,23.7,0.14
Nebraska,NE,Buffalo,50586.0,50.4,20.71,-1.07
Nebraska,NE,Burt,6755.0,50,19.76,-1.42
Nebraska,NE,Butler,8427.0,50.3,19.67,-1.52
Nebraska,NE,Cass,27122.0,51.7,25.25,-1.06
Nebraska,NE,Cedar,8371.0,47.8,23.6,-0.57
Nebraska,NE,Chase,3772.0,50,19.83,0.36
Nebraska,NE,Cherry,5464.0,47.3,25.82,1.14
Nebraska,NE,Cheyenne,9511.0,46.7,21.62,0.75
Nebraska,NE,Clay,6049.0,51.4,19.01,-1.47
Nebraska,NE,Colfax,10444.0,50.5,18.99,-1.81
Nebraska,NE,Cuming,8929.0,49.7,18.99,-1.57
Nebraska,NE,Custer,10476.0,48.9,20.72,-0.85
Nebraska,NE,Dakota,21042.0,48.7,21.72,-0.95
Nebraska,NE,Dawes,8241.0,47.2,20.17,0.49
Nebraska,NE,Dawson,23884.0,49.9,18.52,-1.08
Nebraska,NE,Deuel,1902.0,48,19.15,0.24
Nebraska,NE,Dixon,5464.0,48,22.49,-0.84
Nebraska,NE,Dodge,36997.0,50.7,20.22,-1.61
Nebraska,NE,Douglas,586327.0,51.5,23.3,-1.18
Nebraska,NE,Dundy,1590.0,50.7,20.46,0.48
Nebraska,NE,Fillmore,5553.0,51.6,18.82,-1.72
Nebraska,NE,Franklin,2873.0,51.5,22.18,-0.76
Nebraska,NE,Frontier,2633.0,50.5,21.3,-0.1
Nebraska,NE,Furnas,4575.0,51.3,22.73,-0.19
Nebraska,NE,Gage,21583.0,52.2,23.02,-1.17
Nebraska,NE,Garden,1837.0,47.3,19.73,0.33
Nebraska,NE,Garfield,1801.0,48.2,21.97,-0.41
Nebraska,NE,Gosper,1808.0,50.4,19.88,-0.72
Nebraska,NE,Grant,576.0,46.8,24.61,1
Nebraska,NE,Greeley,2227.0,49.1,22.8,-0.82
Nebraska,NE,Hall,62097.0,51.1,18.04,-1.54
Nebraska,NE,Hamilton,9429.0,51.5,17.5,-1.59
Nebraska,NE,Harlan,3054.0,51.6,23.72,-0.25
Nebraska,NE,Hayes,849.0,50.2,21.68,0.29
Nebraska,NE,Hitchcock,2598.0,51.1,23.2,0.51
Nebraska,NE,Holt,10043.0,47.6,21.18,-0.35
Nebraska,NE,Hooker,686.0,47.4,24.45,0.43
Nebraska,NE,Howard,6515.0,50.4,20.46,-1.12
Nebraska,NE,Jefferson,7154.0,52.3,19.38,-1.55
Nebraska,NE,Johnson,5287.0,52.1,25.8,-0.93
Nebraska,NE,Kearney,6690.0,50.7,20.72,-1.01
Nebraska,NE,Keith,8269.0,48.9,17.9,-0.21
Nebraska,NE,Keya-Paha,787.0,47.7,24.75,0.59
Nebraska,NE,Kimball,3315.0,45.5,20.74,0.74
Nebraska,NE,Knox,8336.0,48.2,22.57,-0.54
Nebraska,NE,Lancaster,324756.0,52.3,22.75,-1.38
Nebraska,NE,Lincoln,33685.0,49.2,20.66,-0.16
Nebraska,NE,Logan,675.0,48.2,22.13,-0.01
Nebraska,NE,Loup,599.0,48.3,20.51,-0.62
Nebraska,NE,McPherson,372.0,47.8,22.02,0.11
Nebraska,NE,Madison,35368.0,49.4,21.89,-1.23
Nebraska,NE,Merrick,7721.0,51.2,18.09,-1.51
Nebraska,NE,Morrill,4527.0,47.3,20.12,0.83
Nebraska,NE,Nance,3326.0,50.3,19.77,-1.39
Nebraska,NE,Nemaha,7035.0,52.6,27.14,-0.84
Nebraska,NE,Nuckolls,4041.0,52.2,18.28,-1.54
Nebraska,NE,Otoe,16198.0,52,27.21,-0.79
Nebraska,NE,Pawnee,2528.0,52.3,26.98,-0.68
Nebraska,NE,Perkins,2829.0,49.1,18.27,-0.04
Nebraska,NE,Phelps,8988.0,50.5,21.66,-0.59
Nebraska,NE,Pierce,7332.0,48.5,20.59,-1.07
Nebraska,NE,Platte,34296.0,50.1,19.47,-1.68
Nebraska,NE,Polk,5166.0,50.7,18.95,-1.46
Nebraska,NE,Red-Willow,10573.0,51.4,22.32,0.09
Nebraska,NE,Richardson,7705.0,53.3,28.09,-0.6
Nebraska,NE,Rock,1245.0,47.3,23.2,0.02
Nebraska,NE,Saline,14116.0,52.2,20.19,-1.59
Nebraska,NE,Sarpy,196553.0,51.7,23.04,-1.28
Nebraska,NE,Saunders,23118.0,51.4,21.77,-1.46
Nebraska,NE,Scotts-Bluff,35603.0,47.9,19.66,0.89
Nebraska,NE,Seward,17692.0,51.3,19.55,-1.6
Nebraska,NE,Sheridan,4996.0,46.6,21.72,0.52
Nebraska,NE,Sherman,2980.0,49.6,21.31,-0.86
Nebraska,NE,Sioux,1127.0,45.6,18.19,0.16
Nebraska,NE,Stanton,5717.0,49.9,19.87,-1.6
Nebraska,NE,Thayer,4885.0,52.4,19.05,-1.6
Nebraska,NE,Thomas,671.0,48,23.7,0.43
Nebraska,NE,Thurston,6507.0,49.2,20.27,-1.26
Nebraska,NE,Valley,4073.0,48.9,21.76,-0.81
Nebraska,NE,Washington,21167.0,50.9,22.46,-1.19
Nebraska,NE,Wayne,9871.0,48.8,20.07,-1.34
Nebraska,NE,Webster,3336.0,51.9,20.04,-1.15
Nebraska,NE,Wheeler,785.0,48.5,24.43,-0.18
Nebraska,NE,York,14354.0,51,18.23,-1.62
Nevada,NV,Churchill,25843.0,51,10.6,2.43
Nevada,NV,Clark,2322985.0,63.4,8.43,0.3
Nevada,NV,Douglas,49628.0,47.7,30.09,1.78
Nevada,NV,Elko,54046.0,43.9,17.35,0.92
Nevada,NV,Esmeralda,744.0,52.1,9.28,2.15
Nevada,NV,Eureka,1863.0,44.7,15.53,1.6
Nevada,NV,Humboldt,17272.0,48.4,14.04,1.18
Nevada,NV,Lander,5766.0,46.9,15.78,2.08
Nevada,NV,Lincoln,4482.0,54,15.97,1.53
Nevada,NV,Lyon,61585.0,49.9,15.64,2.76
Nevada,NV,Mineral,4525.0,49.8,12.93,3.22
Nevada,NV,Nye,54738.0,51,10.82,1.24
Nevada,NV,Pershing,6462.0,50.6,11.22,1.59
Nevada,NV,Storey,4170.0,49.7,18.86,1.25
Nevada,NV,Washoe,496745.0,48.2,17.25,1.58
Nevada,NV,White-Pine,8788.0,44.6,19.36,1.82
Nevada,NV,Carson-City,58130.0,49,23.17,1.22
New Hampshire,NH,Belknap,64781.0,47.7,57.57,1.4
New Hampshire,NH,Carroll,52199.0,46.3,67.29,1.71
New Hampshire,NH,Cheshire,77350.0,47.9,56.25,1.12
New Hampshire,NH,Coos,31504.0,42.6,56.32,1.22
New Hampshire,NH,Grafton,91126.0,45,58.03,1.2
New Hampshire,NH,Hillsborough,426594.0,49.3,57.71,1.09
New Hampshire,NH,Merrimack,156020.0,48,54.82,1.06
New Hampshire,NH,Rockingham,319424.0,49.7,59.29,1.36
New Hampshire,NH,Strafford,132275.0,48.3,62.41,1.57
New Hampshire,NH,Sullivan,43958.0,46.6,55.57,1.23
New Jersey,NJ,Atlantic,275638.0,56.4,44.61,-0.27
New Jersey,NJ,Bergen,952997.0,54.7,48.55,-0.27
New Jersey,NJ,Burlington,466103.0,56,45.37,-0.1
New Jersey,NJ,Camden,524907.0,56.3,44.25,-0.17
New Jersey,NJ,Cape-May,95634.0,56.8,43.99,-0.31
New Jersey,NJ,Cumberland,151356.0,56.7,42.3,-0.49
New Jersey,NJ,Essex,849477.0,55.1,50.03,-0.19
New Jersey,NJ,Gloucester,306601.0,56.7,42.71,-0.36
New Jersey,NJ,Hudson,703366.0,56.7,48.7,-0.21
New Jersey,NJ,Hunterdon,129777.0,53.1,51.77,0.2
New Jersey,NJ,Mercer,380688.0,55.1,46.21,-0.11
New Jersey,NJ,Middlesex,861418.0,55.7,47.59,-0.16
New Jersey,NJ,Monmouth,644098.0,55.8,46.37,-0.25
New Jersey,NJ,Morris,511151.0,52.3,50.71,-0.13
New Jersey,NJ,Ocean,655735.0,55.7,45.46,-0.21
New Jersey,NJ,Passaic,513936.0,52.6,46.85,-0.41
New Jersey,NJ,Salem,65117.0,56.9,41.97,-0.36
New Jersey,NJ,Somerset,346875.0,54.3,49.56,-0.05
New Jersey,NJ,Sussex,146084.0,50.9,48.02,-0.08
New Jersey,NJ,Union,569815.0,55.8,49.55,-0.17
New Jersey,NJ,Warren,110926.0,51.7,52.25,0.24
New Mexico,NM,Bernalillo,672508.0,54,8.03,-1.24
New Mexico,NM,Catron,3827.0,48.5,14.91,0.01
New Mexico,NM,Chaves,63894.0,61.5,9.57,-1.22
New Mexico,NM,Cibola,26950.0,48.9,11.24,-0.04
New Mexico,NM,Colfax,12246.0,47.1,15.64,-0.64
New Mexico,NM,Curry,47532.0,58.3,14.86,-0.91
