latitude,longitude,depth,temperature,oxygen,pH
44.6331,-127.5523,2852.0,1.921,64.6,7.6478
44.6331,-127.5523,2852.0,2.488,29.89,7.5777
44.6331,-127.5523,2852.0,3.538,11.45,7.5526
44.6331,-127.5523,2852.0,4.195,9.57,7.5258
44.6331,-127.5523,2852.0,4.787,31.44,7.5453
44.6331,-127.5523,2852.0,5.524,53.47,7.5676
44.6331,-127.5523,2852.0,6.046,102.38,7.6713
44.6331,-127.5523,2852.0,7.014,168.08,7.802
44.6331,-127.5523,2852.0,7.519,163.09,7.7972
44.6331,-127.5523,2852.0,7.691,189.18,7.8432
44.6331,-127.5523,2852.0,7.728,244.43,7.9809
44.6331,-127.5523,2852.0,8.221,278.34,8.0344
44.6331,-127.5523,2852.0,9.801,288.29,8.0653
44.6331,-127.5523,2852.0,11.359,306.15,8.0905
44.6331,-127.5523,2852.0,13.219,295.58,8.098
44.6331,-127.5523,2852.0,15.445,268.63,8.0723
44.6331,-127.5523,2852.0,17.29,262.83,8.0906
44.6331,-127.5523,2852.0,17.913,249.13,8.1103
44.6331,-127.5523,2852.0,18.084,245.59,8.1176
44.6331,-127.5523,2852.0,18.094,254.83,8.1194
44.2,-124.9752,304.0,6.775,56.87,7.6026
44.2,-124.9752,304.0,7.246,80.97,7.6503
44.2,-124.9752,304.0,7.439,81.58,7.6204
44.2,-124.9752,304.0,7.53,98.05,7.6757
44.2,-124.9752,304.0,7.673,109.47,7.6913
44.2,-124.9752,304.0,7.817,118.45,7.7299
44.2,-124.9752,304.0,8.074,143.66,7.758
44.2,-124.9752,304.0,8.239,156.42,7.808
44.2,-124.9752,304.0,8.23,183.04,7.847
44.2,-124.9752,304.0,8.165,179.97,7.8336
44.2,-124.9752,304.0,8.49,206.69,7.8918
44.2,-124.9752,304.0,9.098,235.19,7.987
44.2,-124.9752,304.0,11.865,314.6,8.1287
44.2,-124.9752,304.0,13.047,313.13,8.1658
44.2,-124.6986,111.0,7.277,57.92,7.5757
44.2,-124.6986,111.0,7.284,58.83,7.5707
44.2,-124.6986,111.0,7.351,64.67,7.5816
44.2,-124.6986,111.0,7.433,73.92,7.5989
44.2,-124.6986,111.0,7.582,86.82,7.6229
44.2,-124.6986,111.0,7.7,108.15,7.6489
44.2,-124.6986,111.0,7.907,113.62,7.7019
44.2,-124.6986,111.0,8.733,171.14,7.7667
44.2,-124.6986,111.0,8.87,195.14,7.8441
44.2,-124.6986,111.0,11.16,324.16,8.1629
44.2,-124.6986,111.0,11.581,324.28,8.1519
44.1999,-124.3313,85.0,7.356,27.47,7.4861
44.1999,-124.3313,85.0,7.355,27.17,7.4929
44.1999,-124.3313,85.0,7.362,28.71,7.4992
44.1999,-124.3313,85.0,7.561,55.21,7.5565
44.1999,-124.3313,85.0,7.683,81.4,7.5882
44.1999,-124.3313,85.0,7.873,79.59,7.5979
44.1999,-124.3313,85.0,8.339,114.88,7.6456
44.1999,-124.3313,85.0,9.809,265.7,7.9588
44.1999,-124.3313,85.0,11.213,300.45,8.0786
44.1999,-124.3313,85.0,12.349,318.88,8.2577
44.1999,-124.3313,85.0,12.699,342.13,8.2966
44.1998,-124.1528,37.0,8.046,94.05,7.5992
44.1998,-124.1528,37.0,7.861,80.9,7.5628
44.1998,-124.1528,37.0,8.249,116.1,7.6244
44.1998,-124.1528,37.0,8.776,161.61,7.7205
44.1998,-124.1528,37.0,8.915,171.19,7.7437
44.2,-124.2328,65.0,7.46,31.61,7.488
44.2,-124.2328,65.0,7.461,31.6,7.4643
44.2,-124.2328,65.0,7.512,56.5,7.5237
44.2,-124.2328,65.0,7.716,69.32,7.5306
44.2,-124.2328,65.0,7.791,77.85,7.5658
44.2,-124.2328,65.0,8.067,87.96,7.5561
44.2,-124.2328,65.0,8.598,113.54,7.6216
44.2,-124.2328,65.0,8.95,171.5,7.8489
44.2,-124.2328,65.0,10.651,281.67,8.0648
41.5095,-126.6797,2900.0,1.788,81.48,7.698
41.5095,-126.6797,2900.0,1.83,73.11,7.693
41.5095,-126.6797,2900.0,1.944,67.87,7.6668
41.5095,-126.6797,2900.0,2.639,33.92,7.6
41.5095,-126.6797,2900.0,3.743,13.94,7.5674
41.5095,-126.6797,2900.0,4.348,9.99,7.5533
41.5095,-126.6797,2900.0,5.194,22.8,7.5484
41.5095,-126.6797,2900.0,5.654,36.64,7.5584
41.5095,-126.6797,2900.0,6.619,48.07,7.5931
41.5095,-126.6797,2900.0,7.278,77.7,7.6497
41.5095,-126.6797,2900.0,7.635,87.14,7.6586
41.5095,-126.6797,2900.0,8.4,129.85,7.7377
41.5095,-126.6797,2900.0,8.781,154.65,7.7697
41.5095,-126.6797,2900.0,9.05,169.07,7.8202
41.5095,-126.6797,2900.0,9.527,195.91,7.8359
41.5095,-126.6797,2900.0,10.019,226.04,7.9216
41.5095,-126.6797,2900.0,12.588,277.67,8.0102
41.5095,-126.6797,2900.0,12.724,277.48,8.0391
41.5095,-126.6797,2900.0,12.738,268.8,8.0151
41.5095,-126.6797,2900.0,12.748,277.12,8.0215
41.9443,-124.5846,320.0,6.961,46.55,7.6004
41.9443,-124.5846,320.0,7.751,62.03,7.5933
41.9443,-124.5846,320.0,7.93,70.71,7.6388
41.9443,-124.5846,320.0,8.145,66.98,7.6337
41.9443,-124.5846,320.0,8.261,71.84,7.6298
41.9443,-124.5846,320.0,8.423,84.31,7.6551
41.9443,-124.5846,320.0,8.516,108.03,7.6999
41.9443,-124.5846,320.0,8.667,121.01,7.6995
41.9443,-124.5846,320.0,8.833,123.61,7.728
41.9443,-124.5846,320.0,9.396,160.02,7.8006
41.9443,-124.5846,320.0,9.663,181.51,7.8419
41.9443,-124.5846,320.0,9.676,180.77,7.8463
41.9443,-124.5846,320.0,9.701,182.83,7.8498
41.9443,-124.5846,320.0,9.719,186.11,7.8441
41.9803,-124.4965,111.0,8.049,78.33,7.6287
41.9803,-124.4965,111.0,8.146,83.63,7.6487
41.9803,-124.4965,111.0,8.359,89.9,7.6615
41.9803,-124.4965,111.0,8.398,96.26,7.6685
41.9803,-124.4965,111.0,8.659,117.26,7.6981
41.9803,-124.4965,111.0,9.15,153.81,7.7691
41.9803,-124.4965,111.0,9.681,183.84,7.8341
41.9803,-124.4965,111.0,9.764,191.41,7.8401
41.975,-124.4167,82.0,8.221,86.83,7.6516
41.975,-124.4167,82.0,8.301,83.42,7.6433
41.975,-124.4167,82.0,8.32,107.78,7.7092
41.975,-124.4167,82.0,8.468,104.23,7.7051
41.975,-124.4167,82.0,8.631,111.26,7.7101
41.975,-124.4167,82.0,8.811,121.3,7.7285
41.975,-124.4167,82.0,9.727,192.04,7.8357
41.975,-124.4167,82.0,9.771,193.79,7.8348
41.9935,-124.329,40.0,8.686,89.98,7.6281
41.9935,-124.329,40.0,8.796,113.51,7.6813
41.9935,-124.329,40.0,9.078,123.93,7.7299
41.9935,-124.329,40.0,9.64,169.85,7.8134
41.9935,-124.329,40.0,9.705,177.76,7.8221
41.9935,-124.329,40.0,9.709,178.23,7.8246
41.8441,-125.0474,1205.0,3.192,22.71,7.5902
41.8441,-125.0474,1205.0,3.642,16.4,7.5816
41.8441,-125.0474,1205.0,3.883,13.91,7.5602
41.8441,-125.0474,1205.0,4.17,10.5,7.5567
41.8441,-125.0474,1205.0,4.759,10.7,7.5493
41.8441,-125.0474,1205.0,5.043,16.21,7.5497
41.8441,-125.0474,1205.0,5.694,20.38,7.5648
41.8441,-125.0474,1205.0,6.333,28.98,7.5741
41.8441,-125.0474,1205.0,6.928,41.91,7.5977
41.8441,-125.0474,1205.0,7.635,70.73,7.6404
41.8441,-125.0474,1205.0,7.806,99.19,7.6845
41.8441,-125.0474,1205.0,8.423,113.23,7.6987
41.8441,-125.0474,1205.0,8.637,129.66,7.7188
41.8441,-125.0474,1205.0,8.717,136.71,7.7186
41.8441,-125.0474,1205.0,9.239,158.9,7.7854
41.8441,-125.0474,1205.0,10.452,222.09,7.8737
41.8441,-125.0474,1205.0,10.51,226.59,7.8638
41.8441,-125.0474,1205.0,10.549,233.94,7.8895
40.9907,-124.8877,2157.0,1.928,69.97,7.6725
40.9907,-124.8877,2157.0,2.618,37.16,7.6051
40.9907,-124.8877,2157.0,3.852,13.06,7.5493
40.9907,-124.8877,2157.0,4.551,9.53,7.5352
40.9907,-124.8877,2157.0,5.913,25.29,7.5441
40.9907,-124.8877,2157.0,6.429,36.35,7.5622
40.9907,-124.8877,2157.0,7.386,45.57,7.5982
40.9907,-124.8877,2157.0,8.021,62.55,7.6307
40.9907,-124.8877,2157.0,8.353,59.51,7.6094
40.9907,-124.8877,2157.0,8.431,77.09,7.6137
40.9907,-124.8877,2157.0,8.624,95.12,7.6571
40.9907,-124.8877,2157.0,8.925,111.83,7.681
40.9907,-124.8877,2157.0,9.328,138.12,7.7368
40.9907,-124.8877,2157.0,9.567,155.78,7.7566
40.9907,-124.8877,2157.0,9.423,180.19,7.7865
40.9907,-124.8877,2157.0,11.459,253.72,7.9937
40.9907,-124.8877,2157.0,12.103,263.06,8.0151
40.9907,-124.8877,2157.0,11.967,267.22,8.013
40.9907,-124.8877,2157.0,12.097,271.39,8.028
40.9562,-124.7548,810.0,4.614,11.8,7.54
40.9562,-124.7548,810.0,4.766,12.64,7.5476
40.9562,-124.7548,810.0,5.823,22.95,7.5583
40.9562,-124.7548,810.0,6.011,38.4,7.569
40.9562,-124.7548,810.0,6.78,63.63,7.6123
40.9562,-124.7548,810.0,7.635,82.56,7.6682
40.9562,-124.7548,810.0,7.851,98.93,7.6704
40.9562,-124.7548,810.0,8.196,101.33,7.6846
40.9562,-124.7548,810.0,8.503,118.76,7.6875
40.9562,-124.7548,810.0,8.55,129.56,7.7296
40.9562,-124.7548,810.0,8.723,169.27,7.8111
40.9562,-124.7548,810.0,9.117,191.05,7.8491
40.9562,-124.7548,810.0,9.206,192.7,7.8403
40.9562,-124.7548,810.0,9.999,218.36,7.8819
40.9562,-124.7548,810.0,10.682,232.25,7.9051
40.9562,-124.7548,810.0,10.96,235.18,7.9397
40.9562,-124.7548,810.0,11.392,250.23,7.9331
40.888,-124.4893,443.0,6.392,34.48,7.5667
40.888,-124.4893,443.0,6.49,34.37,7.5655
40.888,-124.4893,443.0,6.659,39.54,7.559
40.888,-124.4893,443.0,6.861,42.81,7.576
40.888,-124.4893,443.0,7.206,64.4,7.6218
40.888,-124.4893,443.0,7.643,63.35,7.6298
40.888,-124.4893,443.0,7.746,94.93,7.6769
40.888,-124.4893,443.0,8.327,98.43,7.6933
40.888,-124.4893,443.0,8.406,123.15,7.7092
40.888,-124.4893,443.0,8.604,139.49,7.7589
40.888,-124.4893,443.0,8.662,153.6,7.7684
40.888,-124.4893,443.0,8.96,175.82,7.8163
40.888,-124.4893,443.0,9.678,205.91,7.8649
40.888,-124.4893,443.0,11.917,255.13,7.976
40.888,-124.4893,443.0,12.579,267.3,7.9767
40.86,-124.3767,125.0,8.394,71.02,7.5952
40.86,-124.3767,125.0,8.493,73.87,7.5933
40.86,-124.3767,125.0,8.729,95.08,7.6399
40.86,-124.3767,125.0,8.945,111.17,7.6767
40.86,-124.3767,125.0,8.984,118.87,7.6955
40.86,-124.3767,125.0,9.028,127.87,7.7097
40.86,-124.3767,125.0,9.125,168.55,7.7554
40.86,-124.3767,125.0,11.237,226.39,7.9116
40.86,-124.3767,125.0,10.386,209.75,7.8928
40.86,-124.3767,125.0,10.515,209.17,7.9125
40.86,-124.3767,125.0,12.01,239.54,7.9531
40.8495,-124.3392,81.0,8.621,79.63,7.6148
40.8495,-124.3392,81.0,8.668,84.54,7.6315
40.8495,-124.3392,81.0,9.036,112.75,7.6825
40.8495,-124.3392,81.0,9.342,133.4,7.7343
40.8495,-124.3392,81.0,9.993,191.35,7.8529
40.8495,-124.3392,81.0,11.59,245.11,7.94
40.8495,-124.3392,81.0,11.587,232.79,7.9827
40.8495,-124.3392,81.0,11.268,238.97,7.955
40.8495,-124.3392,81.0,11.852,243.24,7.9455
40.833,-124.2754,54.0,9.352,134.81,7.7859
40.833,-124.2754,54.0,10.393,205.13,7.8804
40.833,-124.2754,54.0,11.191,247.86,7.9615
40.833,-124.2754,54.0,11.439,247.14,7.981
40.833,-124.2754,54.0,11.418,255.82,7.9815
40.833,-124.2754,54.0,11.237,249.91,7.9763
40.246,-124.384,55.0,9.135,133.35,7.7168
40.246,-124.384,55.0,9.232,141.0,7.73
40.246,-124.384,55.0,10.23,222.61,7.9099
40.246,-124.384,55.0,10.714,255.74,7.9759
40.246,-124.384,55.0,11.069,279.06,8.0047
40.246,-124.384,55.0,11.123,284.98,7.9983
40.2338,-124.4117,94.0,8.848,91.54,7.6456
40.2338,-124.4117,94.0,8.902,108.71,7.6552
40.2338,-124.4117,94.0,8.928,136.13,7.7048
40.2338,-124.4117,94.0,9.209,156.66,7.7439
40.2338,-124.4117,94.0,9.632,200.06,7.8021
40.2338,-124.4117,94.0,9.856,210.18,7.8512
40.2338,-124.4117,94.0,9.841,207.62,7.8482
40.2338,-124.4117,94.0,9.911,212.32,7.866
40.2338,-124.4117,94.0,10.337,229.05,7.8739
40.22,-124.4451,125.0,8.687,69.47,7.6169
40.22,-124.4451,125.0,8.72,70.83,7.6147
40.22,-124.4451,125.0,8.755,72.69,7.6135
40.22,-124.4451,125.0,8.751,75.88,7.6143
40.22,-124.4451,125.0,8.74,102.85,7.6754
40.22,-124.4451,125.0,8.74,113.58,7.6987
40.22,-124.4451,125.0,8.92,139.15,7.7303
40.22,-124.4451,125.0,8.864,162.39,7.7868
40.22,-124.4451,125.0,10.352,231.51,7.8848
40.22,-124.4451,125.0,10.696,239.08,7.9061
40.22,-124.4451,125.0,10.801,247.85,7.9177
40.2028,-124.4841,270.0,7.689,53.72,7.5875
40.2028,-124.4841,270.0,7.861,54.56,7.5978
40.2028,-124.4841,270.0,8.299,58.9,7.5867
40.2028,-124.4841,270.0,8.384,67.71,7.5985
40.2028,-124.4841,270.0,8.355,119.75,7.6789
40.2028,-124.4841,270.0,8.438,125.82,7.7048
40.2028,-124.4841,270.0,8.561,154.02,7.7531
40.2028,-124.4841,270.0,8.598,153.06,7.7664
40.2028,-124.4841,270.0,9.489,167.33,7.7511
40.2028,-124.4841,270.0,9.593,190.41,7.8318
40.2028,-124.4841,270.0,10.435,235.38,7.8661
40.2028,-124.4841,270.0,10.681,237.25,7.8976
40.2028,-124.4841,270.0,10.726,244.04,7.8955
40.1027,-124.7111,932.0,4.02,11.99,7.549
40.1027,-124.7111,932.0,4.342,10.75,7.5345
40.1027,-124.7111,932.0,4.805,11.04,7.5298
40.1027,-124.7111,932.0,5.365,22.75,7.5454
40.1027,-124.7111,932.0,5.798,32.73,7.5509
40.1027,-124.7111,932.0,6.514,62.35,7.6003
40.1027,-124.7111,932.0,6.797,75.53,7.6301
40.1027,-124.7111,932.0,7.147,93.97,7.662
40.1027,-124.7111,932.0,7.859,96.35,7.6729
40.1027,-124.7111,932.0,8.116,143.83,7.7553
40.1027,-124.7111,932.0,8.646,159.0,7.7626
40.1027,-124.7111,932.0,9.554,188.86,7.8189
40.1027,-124.7111,932.0,10.226,214.82,7.8785
40.1027,-124.7111,932.0,10.765,233.86,7.9336
40.1027,-124.7111,932.0,10.394,268.83,8.0169
40.1027,-124.7111,932.0,13.902,262.69,8.0336
40.1027,-124.7111,932.0,15.176,253.34,8.0523
40.1027,-124.7111,932.0,15.222,263.68,8.0474
40.0033,-124.9368,1502.0,2.58,42.54,7.6282
40.0033,-124.9368,1502.0,3.085,27.4,7.5844
40.0033,-124.9368,1502.0,3.595,13.61,7.5675
40.0033,-124.9368,1502.0,4.146,10.01,7.5332
40.0033,-124.9368,1502.0,4.477,8.67,7.5473
40.0033,-124.9368,1502.0,4.666,13.62,7.5452
40.0033,-124.9368,1502.0,4.984,18.45,7.5366
40.0033,-124.9368,1502.0,5.783,41.6,7.5736
40.0033,-124.9368,1502.0,6.446,55.43,7.599
40.0033,-124.9368,1502.0,7.444,88.06,7.665
40.0033,-124.9368,1502.0,7.783,108.88,7.6883
40.0033,-124.9368,1502.0,8.263,123.9,7.7361
40.0033,-124.9368,1502.0,8.575,139.48,7.7484
40.0033,-124.9368,1502.0,9.359,179.22,7.7875
40.0033,-124.9368,1502.0,10.31,239.27,7.944
40.0033,-124.9368,1502.0,10.667,267.62,8.0371
40.0033,-124.9368,1502.0,14.854,253.31,8.0324
40.0033,-124.9368,1502.0,15.404,249.46,8.0539
40.0033,-124.9368,1502.0,15.47,255.17,8.046
39.885,-125.2062,2520.0,1.714,95.98,7.7196
39.885,-125.2062,2520.0,1.763,83.74,7.7252
39.885,-125.2062,2520.0,1.977,69.47,7.6723
39.885,-125.2062,2520.0,2.226,52.4,7.6514
39.885,-125.2062,2520.0,2.633,40.12,7.6109
39.885,-125.2062,2520.0,3.024,26.69,7.5939
39.885,-125.2062,2520.0,3.553,14.6,7.562
39.885,-125.2062,2520.0,4.082,9.73,7.5516
39.885,-125.2062,2520.0,4.375,8.84,7.5434
39.885,-125.2062,2520.0,4.701,14.62,7.5334
39.885,-125.2062,2520.0,5.186,21.57,7.5433
39.885,-125.2062,2520.0,5.855,32.27,7.5806
39.885,-125.2062,2520.0,6.394,51.26,7.597
39.885,-125.2062,2520.0,7.208,82.6,7.6528
39.885,-125.2062,2520.0,8.388,137.02,7.7316
39.885,-125.2062,2520.0,8.709,155.3,7.761
39.885,-125.2062,2520.0,8.965,202.84,7.8772
39.885,-125.2062,2520.0,9.215,210.71,7.9067
39.885,-125.2062,2520.0,14.895,255.5,8.0358
39.885,-125.2062,2520.0,14.919,263.52,8.0697
38.2998,-123.1001,60.0,9.947,80.86,7.5941
38.2998,-123.1001,60.0,10.053,89.98,7.6028
38.2998,-123.1001,60.0,10.161,99.0,7.631
38.2998,-123.1001,60.0,10.614,127.23,7.7011
38.2998,-123.1001,60.0,10.951,155.57,7.737
38.2998,-123.1001,60.0,11.298,175.6,7.8194
37.9434,-122.8805,48.0,9.94,82.52,7.5997
37.9434,-122.8805,48.0,10.889,150.22,7.7655
37.9434,-122.8805,48.0,10.809,152.53,7.7786
37.9434,-122.8805,48.0,13.451,219.22,7.8626
37.903,-122.9817,69.0,9.72,78.21,7.612
37.903,-122.9817,69.0,9.73,77.58,7.6116
37.903,-122.9817,69.0,9.79,96.59,7.6468
37.903,-122.9817,69.0,10.025,102.68,7.6755
37.903,-122.9817,69.0,10.578,134.14,7.7162
37.903,-122.9817,69.0,12.17,226.79,7.9517
37.903,-122.9817,69.0,14.004,249.76,7.9448
37.8632,-123.0713,91.0,9.655,86.51,7.6329
37.8632,-123.0713,91.0,9.677,87.01,7.6495
37.8632,-123.0713,91.0,9.773,103.78,7.6611
37.8632,-123.0713,91.0,10.047,137.02,7.7499
37.8632,-123.0713,91.0,9.864,174.06,7.8202
37.8632,-123.0713,91.0,10.515,183.81,7.8365
37.8632,-123.0713,91.0,9.913,223.69,7.9369
37.8632,-123.0713,91.0,11.373,247.93,7.9756
37.8632,-123.0713,91.0,12.784,269.22,7.9976
37.7617,-123.2757,518.0,6.239,23.78,7.5607
37.7617,-123.2757,518.0,6.965,34.27,7.5665
37.7617,-123.2757,518.0,7.305,59.99,7.601
37.7617,-123.2757,518.0,7.94,61.14,7.6082
37.7617,-123.2757,518.0,8.884,60.89,7.6003
37.7617,-123.2757,518.0,9.278,62.2,7.5892
37.7617,-123.2757,518.0,9.538,77.56,7.616
37.7617,-123.2757,518.0,8.991,156.35,7.778
37.7617,-123.2757,518.0,9.904,157.1,7.7713
37.7617,-123.2757,518.0,10.38,173.2,7.825
37.7617,-123.2757,518.0,10.465,195.13,7.8527
37.7617,-123.2757,518.0,10.972,209.44,7.8927
37.7617,-123.2757,518.0,13.363,268.79,8.0472
37.7502,-123.317,1011.0,3.62,22.67,7.5878
37.7502,-123.317,1011.0,3.961,17.58,7.5766
37.7502,-123.317,1011.0,4.915,9.91,7.5528
37.7502,-123.317,1011.0,6.306,22.31,7.5449
37.7502,-123.317,1011.0,6.728,44.82,7.5979
37.7502,-123.317,1011.0,7.61,50.14,7.6066
37.7502,-123.317,1011.0,8.017,94.07,7.6862
37.7502,-123.317,1011.0,8.225,131.41,7.7457
37.7502,-123.317,1011.0,8.457,145.92,7.7808
37.7502,-123.317,1011.0,8.79,170.58,7.8152
37.7502,-123.317,1011.0,9.391,173.91,7.8284
37.7502,-123.317,1011.0,9.884,178.12,7.8401
37.7502,-123.317,1011.0,10.574,191.1,7.8666
37.7502,-123.317,1011.0,11.094,209.07,7.8897
37.7502,-123.317,1011.0,11.645,221.67,7.9205
37.7502,-123.317,1011.0,12.421,254.85,7.97
37.7502,-123.317,1011.0,12.787,269.62,8.0149
37.7502,-123.317,1011.0,12.739,282.18,8.046
37.7502,-123.317,1011.0,13.18,283.92,8.0649
37.6662,-123.4814,2908.0,1.672,108.11,7.7013
37.6662,-123.4814,2908.0,1.713,100.14,7.6982
37.6662,-123.4814,2908.0,1.964,69.52,7.6734
37.6662,-123.4814,2908.0,2.709,41.89,7.6109
37.6662,-123.4814,2908.0,3.964,15.27,7.5696
37.6662,-123.4814,2908.0,4.781,11.77,7.5508
37.6662,-123.4814,2908.0,5.937,17.22,7.5528
37.6662,-123.4814,2908.0,5.825,44.91,7.5656
37.6662,-123.4814,2908.0,6.47,71.21,7.6433
37.6662,-123.4814,2908.0,7.792,97.63,7.6804
37.6662,-123.4814,2908.0,8.433,139.51,7.7652
37.6662,-123.4814,2908.0,8.938,134.56,7.7527
37.6662,-123.4814,2908.0,9.338,202.04,7.8848
37.6662,-123.4814,2908.0,10.03,222.34,7.9518
37.6662,-123.4814,2908.0,10.232,230.59,7.9706
37.6662,-123.4814,2908.0,10.661,258.54,8.0019
37.6662,-123.4814,2908.0,11.318,262.68,8.0385
37.6662,-123.4814,2908.0,12.411,267.88,8.0361
37.6662,-123.4814,2908.0,14.231,258.83,8.029
37.6662,-123.4814,2908.0,15.291,251.2,8.0361
37.6662,-123.4814,2908.0,15.327,258.46,8.0266
37.2865,-124.3077,3984.0,1.69,106.35,7.7349
37.2865,-124.3077,3984.0,1.792,89.34,7.7291
37.2865,-124.3077,3984.0,2.074,70.2,7.6941
37.2865,-124.3077,3984.0,2.378,53.85,7.6605
37.2865,-124.3077,3984.0,2.791,44.21,7.6327
37.2865,-124.3077,3984.0,3.192,30.33,7.5898
37.2865,-124.3077,3984.0,3.679,18.12,7.5775
37.2865,-124.3077,3984.0,4.403,8.59,7.5444
37.2865,-124.3077,3984.0,4.963,14.81,7.5379
37.2865,-124.3077,3984.0,5.358,20.69,7.5508
37.2865,-124.3077,3984.0,5.857,39.33,7.5638
37.2865,-124.3077,3984.0,6.649,66.19,7.6289
37.2865,-124.3077,3984.0,7.819,103.19,7.6892
37.2865,-124.3077,3984.0,9.471,210.16,7.9047
37.2865,-124.3077,3984.0,9.792,256.04,8.0014
37.2865,-124.3077,3984.0,10.598,270.53,8.0634
37.2865,-124.3077,3984.0,11.343,276.58,8.0713
37.2865,-124.3077,3984.0,12.431,276.92,8.0591
37.2865,-124.3077,3984.0,15.331,256.28,8.0378
37.2865,-124.3077,3984.0,15.916,251.28,8.0324
37.2865,-124.3077,3984.0,16.437,246.32,8.0343
36.667,-125.6446,4487.0,1.702,100.27,7.7182
36.667,-125.6446,4487.0,1.791,88.58,7.7038
36.667,-125.6446,4487.0,2.089,66.7,7.6763
36.667,-125.6446,4487.0,2.821,37.4,7.6641
36.667,-125.6446,4487.0,3.26,26.82,7.5933
36.667,-125.6446,4487.0,3.872,15.67,7.5712
36.667,-125.6446,4487.0,4.704,9.28,7.5403
36.667,-125.6446,4487.0,5.598,16.39,7.5515
36.667,-125.6446,4487.0,5.608,40.44,7.5652
36.667,-125.6446,4487.0,6.676,49.92,7.5976
36.667,-125.6446,4487.0,7.403,107.75,7.7054
36.667,-125.6446,4487.0,9.599,117.85,7.7168
36.667,-125.6446,4487.0,10.426,230.31,7.9481
36.667,-125.6446,4487.0,12.878,259.03,8.0455
36.667,-125.6446,4487.0,14.293,258.52,8.0672
36.667,-125.6446,4487.0,15.33,254.34,8.0462
36.667,-125.6446,4487.0,16.17,248.24,8.0365
36.667,-125.6446,4487.0,17.159,240.45,8.0274
36.667,-125.6446,4487.0,17.433,238.61,8.0205
36.667,-125.6446,4487.0,17.546,237.79,8.0168
36.524,-122.4345,2216.0,1.851,86.84,7.6973
36.524,-122.4345,2216.0,1.933,74.58,7.6889
36.524,-122.4345,2216.0,2.26,61.08,7.6687
36.524,-122.4345,2216.0,2.716,40.67,7.6224
36.524,-122.4345,2216.0,3.283,27.86,7.5842
36.524,-122.4345,2216.0,3.942,14.74,7.5475
36.524,-122.4345,2216.0,4.612,10.48,7.5454
36.524,-122.4345,2216.0,5.672,13.94,7.5392
36.524,-122.4345,2216.0,6.394,24.69,7.5579
36.524,-122.4345,2216.0,7.278,29.59,7.5711
36.524,-122.4345,2216.0,8.313,55.5,7.5844
36.524,-122.4345,2216.0,8.981,64.21,7.6238
36.524,-122.4345,2216.0,9.509,97.21,7.6731
36.524,-122.4345,2216.0,9.626,99.02,7.7028
36.524,-122.4345,2216.0,9.665,119.68,7.7117
36.524,-122.4345,2216.0,9.788,129.14,7.7273
36.524,-122.4345,2216.0,10.678,137.39,7.7585
36.524,-122.4345,2216.0,11.504,224.91,7.835
36.524,-122.4345,2216.0,13.834,266.92,8.0643
36.6962,-122.0624,1530.0,2.549,57.19,7.6451
36.6962,-122.0624,1530.0,3.187,33.8,7.6022
36.6962,-122.0624,1530.0,3.867,20.41,7.5659
36.6962,-122.0624,1530.0,4.491,15.16,7.5566
36.6962,-122.0624,1530.0,5.113,11.4,7.5316
36.6962,-122.0624,1530.0,6.243,19.45,7.547
36.6962,-122.0624,1530.0,6.952,32.69,7.5657
36.6962,-122.0624,1530.0,8.045,37.22,7.5824
36.6962,-122.0624,1530.0,8.537,73.88,7.641
36.6962,-122.0624,1530.0,9.245,65.43,7.6246
36.6962,-122.0624,1530.0,9.56,103.16,7.6939
36.6962,-122.0624,1530.0,9.379,131.33,7.7321
36.6962,-122.0624,1530.0,9.803,167.49,7.7697
36.6962,-122.0624,1530.0,9.796,163.68,7.8049
36.6962,-122.0624,1530.0,10.937,186.92,7.8484
36.6962,-122.0624,1530.0,12.21,196.08,7.8735
36.6962,-122.0624,1530.0,12.527,207.19,7.911
36.6962,-122.0624,1530.0,14.134,270.19,8.0236
36.6962,-122.0624,1530.0,14.209,277.23,8.0648
36.7124,-122.0204,380.0,7.527,36.46,7.5765
36.7124,-122.0204,380.0,7.649,37.51,7.5716
36.7124,-122.0204,380.0,8.108,41.82,7.5847
36.7124,-122.0204,380.0,8.95,58.48,7.5948
36.7124,-122.0204,380.0,9.337,78.52,7.6589
36.7124,-122.0204,380.0,9.475,85.96,7.6617
36.7124,-122.0204,380.0,9.736,103.86,7.6912
36.7124,-122.0204,380.0,10.016,130.51,7.7319
36.7124,-122.0204,380.0,10.345,134.06,7.7634
36.7124,-122.0204,380.0,11.043,183.58,7.8427
36.7124,-122.0204,380.0,13.018,261.41,8.0278
36.7124,-122.0204,380.0,13.32,272.59,8.0453
36.7124,-122.0204,380.0,14.245,284.7,8.0744
36.7124,-122.0204,380.0,14.55,289.06,8.1014
36.7356,-121.9692,122.0,9.595,87.29,7.6576
36.7356,-121.9692,122.0,10.249,120.86,7.7079
36.7356,-121.9692,122.0,10.416,126.81,7.7357
36.7356,-121.9692,122.0,10.708,153.58,7.7768
36.7356,-121.9692,122.0,10.777,152.04,7.777
36.7356,-121.9692,122.0,10.933,177.36,7.826
36.7356,-121.9692,122.0,11.246,189.95,7.8581
36.7356,-121.9692,122.0,12.972,273.72,8.0071
36.7356,-121.9692,122.0,13.421,273.86,8.0565
36.7356,-121.9692,122.0,13.904,300.6,8.1007
